"업체(시설)명","인허가번호","업종코드","업종명","지도점검일자","점검기관","점검기관명","지도점검구분","처분대상여부","점검사항","점검결과","소재지도로명주소","소재지주소"
"한국쓰리알환경산업(주)","323000021201000113","21","대기배출업소관리","20170515","3230000","서울특별시 송파구","정기","N","대기배출시설 및 방지시설 운영 적정 여부","","","서울특별시 송파구 장지동 692-2번지 동남권유통단지 5블럭 "
"(주)신일씨엠","323000021200500015","21","대기배출업소관리","20170515","3230000","서울특별시 송파구","정기","N","대기배출시설 및 방지시설 운영 적정 여부","","","서울특별시 송파구 장지동 738-17번지 외3 "
"SK네트웍스(주)올림픽주유소","323000022198900022","22","폐수배출업소관리","20170425","3230000","서울특별시 송파구","정기","N","폐수배출시설 및 방지시설 운영 적정 여부","","서울특별시 송파구 위례성대로 188 (오금동)","서울특별시 송파구 오금동 4번지 "
"애니카랜드오금점","323000022200200666","22","폐수배출업소관리","20170425","3230000","서울특별시 송파구","정기","N","폐수배출시설 및 방지시설 운영 적정 여부","","서울특별시 송파구 위례성대로 198  (오금동)","서울특별시 송파구 오금동 4-9번지 "
"워시맥스","323000022201300013","22","폐수배출업소관리","20170425","3230000","서울특별시 송파구","정기","N","폐수배출시설 및 방지시설 운영 적정 여부","","서울특별시 송파구 오금로22길 26 1층 (송파동)","서울특별시 송파구 송파동 139-12번지 1층 "
"대청사","323000022199900485","22","폐수배출업소관리","20170413","3230000","서울특별시 송파구","정기","N","폐수배출시설 운영 적정 여부","","서울특별시 송파구 마천로35길 15-14  (마천동)","서울특별시 송파구 마천동 10-5번지 "
"영남금속","323000022199900499","22","폐수배출업소관리","20170413","3230000","서울특별시 송파구","정기","N","폐수배출시설 운영 적정 여부","","서울특별시 송파구 성내천로43길 8  (마천동)","서울특별시 송파구 마천동 362-1번지 "
"현대캐스팅","323000022201300011","22","폐수배출업소관리","20170413","3230000","서울특별시 송파구","정기","N","폐수배출시설 운영 적정 여부","","서울특별시 송파구 마천로51길 27-1 (마천동)","서울특별시 송파구 마천동 191-9번지 "
"주미캐스팅","323000022199900488","22","폐수배출업소관리","20170413","3230000","서울특별시 송파구","정기","N","폐수배출시설 운영 적정 여부","","서울특별시 송파구 동남로24길 11  (오금동)","서울특별시 송파구 오금동 152-3번지 "
"골드캐스팅","323000022199900487","22","폐수배출업소관리","20170413","3230000","서울특별시 송파구","정기","N","폐수배출시설 적정 운영 여부","","서울특별시 송파구 동남로26길 6 (오금동)","서울특별시 송파구 오금동 153-8번지 "
"SK네트웍스(주)서원주유소","323000022199400144","22","폐수배출업소관리","20170412","3230000","서울특별시 송파구","정기","N","폐수배출시설 및 방지시설 운영 적정 여부","","서울특별시 송파구 중대로 154 (가락동)","서울특별시 송파구 가락동 146-6번지 "
"ICM 모터스세차장","323000022201100005","22","폐수배출업소관리","20170412","3230000","서울특별시 송파구","정기","N","폐수배출시설 및 방지시설 운영 적정 여부","","서울특별시 송파구 중대로23길 1-11  (가락동)","서울특별시 송파구 가락동 10-3번지 "
"(주)온리원엠케이","323000022201600002","22","폐수배출업소관리","20170308","3230000","서울특별시 송파구","정기","N","폐수배출시설 및 방지시설 운영 적정 여부","","서울특별시 송파구 오금로 133 (방이동 유진빌딩)","서울특별시 송파구 방이동 109-9번지 "
"도로교통공단 강남운전면허시험장","323000022199300094","22","폐수배출업소관리","20170308","3230000","서울특별시 송파구","정기","N","폐수배출시설 및 방지시설 운영 적정 여부","","","서울특별시 송파구 잠실동 925-1번지 "
"예일세차장","323000022201000010","22","폐수배출업소관리","20170308","3230000","서울특별시 송파구","정기","N","폐수배출시설 및 방지시설 운영 적정 여부","","서울특별시 송파구 삼전로1길 10  (잠실동)","서울특별시 송파구 잠실동 341-10번지 "
"상아주유소","323000022201600013","22","폐수배출업소관리","20170222","3230000","서울특별시 송파구","정기","N","폐수배출시설 및 방지시설 운영 적정 여부","","서울특별시 송파구 거마로 82 (마천동)",""
"픽스카서비스","323000022199400110","22","폐수배출업소관리","20170221","3230000","서울특별시 송파구","정기","N","폐수배출시설 및 방지시설 운영 적정 여부","","서울특별시 송파구 마천로 231 (마천동)","서울특별시 송파구 마천동 25-5번지 "
"대륜운수(주)","323000022201300007","22","폐수배출업소관리","20170221","3230000","서울특별시 송파구","정기","N","폐수배출시설 및 방지시설 운영 적정 여부","","서울특별시 송파구 성내천로 165 (마천동)","서울특별시 송파구 마천동 8-2번지 "
"가든파이브주유소","323000022201600003","22","폐수배출업소관리","20170120","3230000","서울특별시 송파구","정기","N","폐수배출시설 및 방지시설 운영 적정 여부","","서울특별시 송파구 탄천동로 740 (장지동)","서울특별시 송파구 장지동 875-1번지 "
"완불주유소","323000022199900520","22","폐수배출업소관리","20170120","3230000","서울특별시 송파구","정기","N","폐수배출시설 및 방지시설 운영 적정 여부","","","서울특별시 송파구 장지동 608-5번지 "
"(주)송파오토파트","323000022201600012","22","폐수배출업소관리","20170120","3230000","서울특별시 송파구","정기","N","폐수배출시설 및 방지시설 운영 적정 여부","","서울특별시 송파구 송파대로 55 (장지동 서울복합물류)",""
"덕왕기업(주)","323000022199500158","22","폐수배출업소관리","20170110","3230000","서울특별시 송파구","수시","N","폐수배출시설 및 방지시설 운영 적정 여부","","","서울특별시 송파구 마천동 194-1번지 "
"성은에스유","323000022199900490","22","폐수배출업소관리","20170110","3230000","서울특별시 송파구","정기","N","폐수배출시설 및 방지시설 운영 적정 여부","","서울특별시 송파구 마천로51가길 14 (마천동)","서울특별시 송파구 마천동 173-67번지 "
"(주)삼표산업 풍납공장","323000021200400036","21","대기배출업소관리","20161102","3230000","서울특별시 송파구","정기","N","대기배출시설 및 방지시설 적정운영 여부","","서울특별시 송파구 토성로 5 (풍납동)","서울특별시 송파구 풍납동 305-10번지 "
"송봉주유소","323000022199400120","22","폐수배출업소관리","20161027","3230000","서울특별시 송파구","정기","N","폐수배출시설 및 방지시설 운영 적정 여부","","서울특별시 송파구 오금로 142  (송파동)","서울특별시 송파구 송파동 59-9번지 "
"강남힘찬병원","323000022201200006","22","폐수배출업소관리","20161027","3230000","서울특별시 송파구","정기","N","폐수배출시설 및 방지시설 운영 적정 여부","","서울특별시 송파구 백제고분로 405 (송파동)","서울특별시 송파구 송파동 20-8번지 "
"구도일주유소","323000022199700224","22","폐수배출업소관리","20161027","3230000","서울특별시 송파구","정기","N","폐수배출시설 및 방지시설 운영 적정 여부","","서울특별시 송파구 동남로 317 (오금동)","서울특별시 송파구 오금동 121-6번지 "
"송파현대자동차정비(주)","323000021200500024","21","대기배출업소관리","20161026","3230000","서울특별시 송파구","정기","N","대기배출시설 및 방지시설 적정운영 여부","","","서울특별시 송파구 가락동 180-2번지 "
"월드모터스","323000021200600014","21","대기배출업소관리","20161026","3230000","서울특별시 송파구","정기","N","대기배출시설 및 방지시설 적정운영 여부","","서울특별시 송파구 성내천로 287 (마천동)","서울특별시 송파구 마천동 213-4번지 "
"서울특별시농수산식품공사","323000022200700004","22","폐수배출업소관리","20161026","3230000","서울특별시 송파구","정기","N","폐수배출시설 및 방지시설 운영 적정 여부","","서울특별시 송파구 양재대로 932  (가락동)","서울특별시 송파구 가락동 600번지 "
"한국쓰리알환경산업(주)","323000022201000001","22","폐수배출업소관리","20161026","3230000","서울특별시 송파구","정기","N","폐수배출시설 및 방지시설 운영 적정 여부","","","서울특별시 송파구 장지동 692번지 동남권유통단지 5B/L "
"더클래스효성(주)송파지점","323000021201500015","21","대기배출업소관리","20161026","3230000","서울특별시 송파구","정기","N","대기배출시설 및 방지시설 적정운영 여부","","서울특별시 송파구 정의로8길 6 (문정동)","서울특별시 송파구 문정동 640-9번지 "
"(주)석촌현대자동차서비스","323000021200600002","21","대기배출업소관리","20161026","3230000","서울특별시 송파구","정기","N","대기배출시설 및 방지시설 적정운영 여부","","서울특별시 송파구 백제고분로39길 40 (석촌동)","서울특별시 송파구 석촌동 183-8번지 "
